"SCOPUS_ID","EID","Title","Authors","Author IDs","Author Affiliations","Creators","Publication Name","eISSN","Volume","Page Range","Cover Date","DOI","Cited By Count","Aggregation Type","Subtype","Subtype Description","Source ID","Open Access","URL","Abstract","Subject Classification","Affiliation Names","Affiliation Cities","Affiliation Countries"
"105004831295","2-s2.0-105004831295","Exploring the Potential Barrier Factors of AI Chatbot Usage Among Teacher Trainees: From the Perspective of Innovation Resistance Theory","Liu Y., Awang H., Mansor N.S.","59549658900, 57202799734, 57205866424","60002763, 60002763, 60002763","Liu Y.","Sustainability (Switzerland)","20711050","17","N/A","2025-05-01","10.3390/su17094081","0","Journal","ar","Article","21100240100","0","https://api.elsevier.com/content/abstract/scopus_id/105004831295","With the development of Artificial Intelligence (AI) technology, more and more AI chatbots (e.g., ChatGPT and DeepSeek) are beginning to affect work and lifestyles. Although AI chatbots have brought many opportunities to education and teacher trainees, they have also caused many problems and resistance among some teacher trainees. However, previous studies have focused more on the influence of positive acceptance factors induced by AI chatbots and less on the negative barrier model induced by AI chatbots. Therefore, this study starts from the negative barrier factors induced by AI chatbots and builds an influencing barrier model of AI chatbot resistance guided by Innovation Resistance Theory (IRT) and appropriately draws on Cultural Dimension Theory (CDT), Unified Theory of Acceptance and Use of Technology (UTAUT), and practical characteristics. The questionnaires mainly adopt convenience sampling and snowball sampling methods, and the data are empirically analyzed. The results show that Uncertainty Avoidance, the Social Influence Barrier, and Technology Anxiety have a significant and direct influence on teacher trainees’ resistance to AI chatbots. Meanwhile, Uncertainty Avoidance, the Social Influence Barrier, and Technology Anxiety play significant mediating roles in the impact of the Usage Barrier (UB), Image Barrier (IB), Value Barrier (VB), Risk Barrier (RB), and Tradition Barrier (TB) on resistance behaviors, revealing the complex path through which cognition-emotion-society factors jointly shape technology resistance behaviors. Therefore, this study not only contributes to enriching the theoretical results of combining Innovation Resistance Theory with AI chatbots and adding new research paths (e.g., the mediating role of Uncertainty Avoidance) but also provides a practical guide for the dissemination of AI chatbots among teacher trainees and future technological talents in a sustainable future.","Computer Science (miscellaneous), Geography, Planning and Development, Renewable Energy, Sustainability and the Environment, Environmental Science (miscellaneous), Energy Engineering and Power Technology, Hardware and Architecture, Computer Networks and Communications, Management, Monitoring, Policy and Law","Universiti Utara Malaysia","Sintok","Malaysia"
"105004817130","2-s2.0-105004817130","THE RELATIONSHIP BETWEEN OPEN INNOVATION AND ORGANIZATIONAL PERFORMANCE: EVIDENCE FROM MALAYSIAN PUBLIC SERVICE ORGANIZATIONS","Hajazi M.U.A., Razalli M.R., Yusoff Y.M.","59409344500, 57191201677, 59453339300","60212344, 60024451, 60212344","Hajazi M.U.A.","International Journal of Business and Society","N/A","26","40-59","2025-05-01","10.33736/ijbs.9545.2025","0","Journal","ar","Article","19600162006","1","https://api.elsevier.com/content/abstract/scopus_id/105004817130","While confronting a multitude of internal and external challenges, public service organizations are consistently subjected to greater expectation and public scrutiny to perform. As such, previous studies have suggested that innovation could play important roles in enhancing the performance of public service organizations, especially by leveraging external resources and capabilities through open innovation. Despite the promise of how advantageous open innovation is, there is conflicting evidence of its impact on organizational performance. Therefore, this study was conducted to investigate the relationship between open innovation and organizational performance in the context of public service organizations. Through a survey questionnaire collected from 112 out of 155 local authorities in Malaysia, quantitative data were analyzed using PLS-SEM in the SmartPLS 4 software to test hypotheses of this study. The results suggest that while open innovation has a significant positive effect on organizational performance, the relationship was not moderated by the type of innovation. The findings of this study provide some new insights into the impact of open innovation on organizational performance, particularly in the public sector. Nevertheless, it is recommended for future research to investigate the specific impacts of different open innovation activities or types on performance in a more diverse context.","Business and International Management, Finance, Economics and Econometrics, Strategy and Management","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"105002599329","2-s2.0-105002599329","A Bibliometric Analysis of Governance for Food Security: Global Trends and Future Research Directions","Ooi S.C., Thangadurai S.","57222260270, 59736254600","60212344, 60000931","Ooi S.C.","Journal of Public Affairs","14791854","25","N/A","2025-05-01","10.1002/pa.70032","0","Journal","ar","Article","12100157240","0","https://api.elsevier.com/content/abstract/scopus_id/105002599329","This study explores the development in governance for food security and offers a quantitative summary of the trends, contributors, knowledge gaps and suggests future research directions in the area. Using a bibliometric analysis, a sample of 1386 articles from the Scopus database were examined to identify global trends in governance for food security between 1988 and 2023. The bibliometric analysis reveals that governance for food security still needs to be explored from different methodological and contextual points (i.e., food governance and policy). Research is still underdeveloped in some deprived nations. It is also evident that collaborative works between scholars from different countries could address various food security issues that may arise in some concerned nations. The paper concludes by suggesting potential avenues for future research and outlining practical implications of the findings.","Public Administration, Political Science and International Relations","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"105000035083","2-s2.0-105000035083","Proactive eco-initiatives in healthcare: Exploring the role of motivation, organizational culture, and leadership","Wang Y., Arshad M.Z., Arshad D.","59692965800, 57914369600, 56786425800","60073535, 60002763, 60002763","Wang Y.","Acta Psychologica","18736297","255","N/A","2025-05-01","10.1016/j.actpsy.2025.104921","0","Journal","ar","Article","29424","1","https://api.elsevier.com/content/abstract/scopus_id/105000035083","This research aims to investigate the antecedents of employee eco-initiatives toconcerning public service motivation, green work climate, employee environmental concern and supervisor environmental priority in Malaysia's healthcare sector. Based on the structural equation modeling (SEM) analysis with the help of SMART-PLS, it was found that public service motivation positively influences eco-initiatives in a direct and indirect manner through green work climate and employee environmental concern. The results stress the role of intrinsic motivation and organizational culture in changing people's behaviors sustainably. Healthcare organizations should encourage public service motivation, develop a supportive green work climate, and integrate environmental leadership to support sustainability. This research advances the field by proposing a holistic framework that captures both the organizational and personal antecedents of eco-initiatives in an environment where service demands are high.","Experimental and Cognitive Psychology, Developmental and Educational Psychology, Arts and Humanities (miscellaneous)","Zunyi Medical University","Zunyi","China"
"105005291192","2-s2.0-105005291192","Virtual reality for enhancing spatial ability in Environmental Art Design Education","Wang Z., Liu J., Alwi A., Liu C.","59536302100, 59535952900, 59900048900, 59536995000","60002763, 132205487, 60002763, 60073716","Wang Z.","Proceedings of 2024 3rd International Conference on Artificial Intelligence and Education, ICAIE 2024","N/A","N/A","271-280","2025-04-29","10.1145/3722237.3722284","0","Conference Proceeding","cp","Conference Paper","21101295901","0","https://api.elsevier.com/content/abstract/scopus_id/105005291192","At present, the problem of weak spatial awareness is common in the education of environmental art design majors in colleges and universities, and there are few opportunities to train students in three-dimensional spatial ability in traditional education. The progress of virtual reality technology makes it possible for VR to enter the traditional classroom. This paper is an empirical study of the advantages of VR technology in environmental art and design education to verify whether the application of VR technology in classroom education can help to improve the spatial ability of college students to hopefully give some suggestions to peer educators. Therefore, in this study, we chose the traditional course of Decorative Arts and Construction Crafts and added the VR teaching model, and we used the pre-test and post-test quasi-experimental design of experimental and comparison group classes (N=68), and one-way analysis of variance (ANOVAS) using IBMSPSS software. The results showed that the VR technology-based course had a positive effect on improving the spatial ability of college students compared to the traditional classroom, in which the effect on mental rotation and spatial visualization ability was significant, in addition, this VR teaching model had a positive but insignificant effect on the improvement of spatial orientation ability.","Artificial Intelligence, Computer Networks and Communications, Computer Science Applications, Media Technology, Modeling and Simulation, Education","Universiti Utara Malaysia","Sintok","Malaysia"
"105003429719","2-s2.0-105003429719","The integration of Maqasid Shariah in evaluating stablecoins and traditional cryptocurrencies for Islamic portfolios diversification","Izadin A.A.I., Mohd. Yusof R., Mazlan A.R.","59514594800, 57218675833, 56398015200","60002763, 60002763, 60002763","Izadin A.A.I.","International Journal of Islamic and Middle Eastern Finance and Management","17538408","18","577-597","2025-04-24","10.1108/IMEFM-08-2024-0380","0","Journal","ar","Article","21100431169","0","https://api.elsevier.com/content/abstract/scopus_id/105003429719","Purpose: This study aims to examine the integration of Maqasid Shariah principles in evaluating stablecoins and traditional cryptocurrencies within Islamic investment portfolios. The focus is on enhancing returns and reducing risk, providing a Shariah-compliant framework for Islamic investors. Design/methodology/approach: This study uses quantile regression and Monte Carlo simulation to analyse the diversification benefits of stablecoins (Tether [USDT] and Tether Gold [XAUT]) and traditional cryptocurrencies (Bitcoin [BTC]) across different Islamic indices by market capitalisation size from 31 December 2020 to 1 July 2024. Findings: BTC increases returns but with higher volatility, which may conflict with the principles of Islamic finance. However, when viewed from a portfolio perspective, pairing BTC with stablecoins like USDT and XAUT can provide stability and risk mitigation. This strategy aligns better with Maqasid Shariah by minimising excessive uncertainty (Gharar) and offering tangible asset backing. These strategies are particularly relevant to large-cap indices. However, the increased risk in Islamic Mid and Islamic Small portfolios suggests that the diversification benefits are less pronounced for these indices. Practical implications: The results offer practical insights for investors, portfolio managers, Shariah advisors and policymakers in asset allocation and risk management. Incorporating stablecoins and cryptocurrencies can optimise risk-adjusted returns in Islamic portfolios. Originality/value: To the best of the authors knowledge, this study is the first to integrate Maqasid Shariah principles in the evaluation of stablecoins and traditional cryptocurrencies, extending the literature on Islamic finance and digital assets. This research offers empirical evidence on the performance and compliance of these assets within Islamic portfolios, providing a comprehensive framework for Shariah-compliant investment strategies.","Business and International Management, Finance, Strategy and Management","Universiti Utara Malaysia","Sintok","Malaysia"
"105003418541","2-s2.0-105003418541","Nexus between competition, concentration and bank risk-taking in Indonesian Islamic banking","Widarjono A., Alam M.M., Rafik A., Afandi A., Sidiq S.","57192412368, 41961091200, 57190295865, 57199499981, 58234892600","60103698, 60002763, 60103698, 60103698, 60103698","Widarjono A.","International Journal of Islamic and Middle Eastern Finance and Management","17538408","18","672-690","2025-04-24","10.1108/IMEFM-02-2024-0099","0","Journal","ar","Article","21100431169","0","https://api.elsevier.com/content/abstract/scopus_id/105003418541","Purpose: This study aims to investigate the relationship between competition and bank risk-taking in Indonesian Islamic banking using linear and non-linear approaches. Design/methodology/approach: The dynamic panel regression using a two-step system generalized method of moments (GMM) is used to investigate the impact of competition on Z-score and financing loss provision (FLP) as proxies of bank stability and financing risk, respectively. This study uses all Indonesian Islamic banks (IB) from 2015–2020 using quarterly data. Findings: The competition positively affects the Z-score and negatively influences the FLP. Furthermore, higher concentration is positively linked to the Z-score but is negatively related to the FLP. This study also incorporates a quadratic term of the competition to examine the competition-stability nexus. The findings indicate that the squared competition is negative for the Z-score and positive for the FLP. In general, this study confirms the competition-stability view. Research limitations/implications: Some policy implications can be drawn from this study. Indonesia needs more players, and they are large IB in the form of full-fledged IB. This research uses all IB in Indonesia, but these results reflect conditions in one country with its own business and political environments. Of course, the findings cannot be generalized for all IB worldwide using cross-country data. Originality/value: To the best of the authors’ knowledge, this is the first study that examines the non-linear relationship between competition and stability using the adjusted Lerner index in IB.","Business and International Management, Finance, Strategy and Management","Universitas Islam Indonesia","Yogyakarta","Indonesia"
"105004702899","2-s2.0-105004702899","Legal Framework for Protecting Children from Commercial Sexual Exploitation","Rahman A., Ayub Z.A., Ratnawati","59258253200, 56857349700, 57189732570","125520910, 60002763, 60069390","Rahman A.","Volksgeist: Jurnal Ilmu Hukum dan Konstitusi","26155648","8","87-110","2025-04-18","10.24090/volksgeist.v8i1.13156","0","Journal","ar","Article","21101176851","1","https://api.elsevier.com/content/abstract/scopus_id/105004702899","This study offers a critical analysis of the legal framework and policy measures aimed at protecting children from Commercial Sexual Exploitation of Children (CSEC) in South Sulawesi, Indonesia. Despite the ratification of international agreement and the enactment of domestic laws, such as Law No. 35 of 2014, the enforcement of these laws is inconsistent. This inconsistency is attributed to legal ambiguities, limited institutional capacities, and cultural attitudes that normalize exploitation. Employing a socio-legal approach, this research integrates legal analyses with field interviews to investigate the causes, manifestations, and legal management of CSEC. The findings reveal systemic shortcomings, such as the absence of specific criminalization for child prostitution and trafficking in the Criminal Code, ineffective implementation of regional regulations, and poor collaboration among law enforcement agencies, NGOs, and government entities. CSEC continues to be a pervasive issue, with victims often misidentified as offenders. The study advocates for legal harmonization with international standards, enhanced institutional collaboration, heightened public awareness, and community-based monitoring initiatives. It stresses the urgent need for child-rights-centric legal reforms to tackle the socio-cultural factors driving exploitation and to strengthen the protective role of both the state and society.","Social Sciences (miscellaneous), Law, Sociology and Political Science, Political Science and International Relations","Sekolah Tinggi Agama Islam Negeri Majene","Majene","Indonesia"
"105003677852","2-s2.0-105003677852","The Impact of University Academicians as Solution Providers: A Case Study of SDG-Oriented Community-Based Projects in Kelantan and Terengganu","Talib A., Khaled N., Hasan M.R., Othman N., Hasif N.","57194030022, 59419395700, 57195466714, 57216878243, 57188671523","60002763, 60103919, 60001821, 60078085, 60001821","Talib A.","Journal of Technical Education and Training","N/A","17","149-158","2025-04-14","10.30880/jtet.2025.17.01.012","0","Journal","ar","Article","21100466809","0","https://api.elsevier.com/content/abstract/scopus_id/105003677852","This article examines the role of university academicians as solution providers in community farming initiatives under the All-Party Parliamentary Group Malaysia on Sustainable Development Goals (APPGM-SDG). It focuses on the impact of their participation in beneficiary self-development in selected projects within the Terengganu and Kelantan constituencies in the Eastern Region. This paper adopts a fully qualitative approach, utilizing both primary and secondary sources. Primary data sources consist of in-depth interviews, focus group discussions, site visits, and document analyses extracted from the reports. Secondary sources encompass past literature relevant to the case study approach. The analysis identifies three key roles of academicians as solution providers: socioeconomic assurance, project sustainability, and the preservation of local wisdom. These roles are further enhanced through the application of the Technical and Vocational Education and Training (TVET) framework. The findings contribute to the valuable discussion on consistency in terms of academicians’ performance-oriented, knowledge discretion vis-à-vis farming community, and ubiquitous local wisdom. Crucial recommendations are proposed for solution providers in academia and policy deliverables in the Eastern Region for future endeavors to minimize multidimensional poverty through the funding of social community projects.","Education","Universiti Utara Malaysia","Sintok","Malaysia"
"105004780083","2-s2.0-105004780083","Blending human intelligence with technology in the classroom","Alaqad M.H., Murshidi G.A., Bougdira A., Almurshidi B., Zaabi Z.","57191035365, 59676915300, 57190177328, 59866226200, 59864994000","60029157, 60008665, 60017021, 122184560, 60002763","Alaqad M.H.","Blending Human Intelligence With Technology in the Classroom","N/A","N/A","1-403","2025-04-09","10.4018/979-8-3373-0771-8","0","Book","bk","Book","21101294493","0","https://api.elsevier.com/content/abstract/scopus_id/105004780083","In recent years, the integration of artificial intelligence (AI) in education has rapidly transformed the traditional classroom, opening new possibilities for both teachers and students. AI-powered tools can enhance the classroom environment by offering personalized, adaptive learning experiences tailored to individual student needs. From automated grading systems and AI-driven tutoring to intelligent content recommendations and predictive analytics, AI empowers educators to optimize their teaching strategies and engage students in more meaningful ways. However, the growing presence of AI in classrooms also raises critical questions about the role of human educators and the ethical implications of machine-based learning. The future of education lies not in replacing teachers with machines, but in creating synergistic environments where technology amplifies human creativity, empathy, and instructional expertise. Blending Human Intelligence With Technology in the Classroom offers a comprehensive exploration of how AI technologies redefine teaching methodologies, reshape learning experiences, and challenge existing pedagogical models. It bridges the gap between human intelligence and machine-driven solutions, demonstrating how AI-powered tools can enhance the classroom environment by offering personalized, adaptive learning experiences tailored to individual student needs. Covering topics such as critical thinking, gamification, and human connections, this book is an excellent resource for educators, administrators, computer engineers, policymakers, researchers, academicians, and more.","Social Sciences (all), Computer Science (all)","Universiti Malaya","Kuala Lumpur","Malaysia"
"105004780065","2-s2.0-105004780065","Preface","Alaqad M.H., Al Murshidi G., Bougdira A., Almurshidi B., Al Zaabi A.","57191035365, 56165797600, 57190177328, 59866226200, 59519097500","60029157, 60008665, 60017021, 122184560, 60002763","Alaqad M.H.","Blending Human Intelligence With Technology in the Classroom","N/A","N/A","xiii-xix","2025-04-09","N/A","0","Book","ed","Editorial","21101294493","0","https://api.elsevier.com/content/abstract/scopus_id/105004780065","N/A","Social Sciences (all), Computer Science (all)","Universiti Malaya","Kuala Lumpur","Malaysia"
"105001856998","2-s2.0-105001856998","Enhancing brand experience and brand authenticity through octomodal mental imagery: the moderating role of social presence","Ghorbanzadeh D., Abdullaev D., Chandra T., Abdelsamie Allam E.A., Abbas M.","57204038840, 58260250700, 56765462400, 59320781200, 57793777700","60031777, 60289930, 124755687, 60105222, 60212344","Ghorbanzadeh D.","Asia Pacific Journal of Marketing and Logistics","17584248","37","821-841","2025-04-04","10.1108/APJML-04-2024-0456","0","Journal","ar","Article","21100395911","0","https://api.elsevier.com/content/abstract/scopus_id/105001856998","Purpose: This study investigated the impact of octomodal mental imagery (OMI) on brand experience and authenticity in advocating sustainable development and responding to the lack of brand experience and customers’ growing demand for authentic brands. Design/methodology/approach: Based on quantitative research and convenience sampling, data for the study were collected from 480 marketing students in Tehran, Iran. The research model is tested using partial least squares structural equation modeling (PLS-SEM). Findings: The results showed that all the sensory attributes of OMI positively influenced consumers’ brand experience. Among the structural attributes of OMI, only spatial mental imagery positively influenced consumers’ brand experience, while autonomy and kinesthetic mental imagery did not have a significant effect. This study also found that consumers’ brand experience positively influenced brand authenticity, while social presence positively moderated the relationship. Originality/value: This study provides branding managers and scholars with a new reference point and scientific data support for companies to implement brand strategies and marketing models, which helps brands maintain sustainable development in a competitive business environment.","Business and International Management, Strategy and Management, Marketing","Islamic Azad University","Tehran","Iran"
"105004237162","2-s2.0-105004237162","Impact of Corporate Sustainability on Counterproductive Work Behavior in China Construction Industry","Xindong C., Chik N.A., Mohammad N.","59768249300, 55757346100, 57203480998","60002763, 60002763, 60002763","Xindong C.","Qubahan Academic Journal","27098206","5","20-33","2025-04-03","10.48161/qaj.v5n2a1573","0","Journal","ar","Article","21101173094","1","https://api.elsevier.com/content/abstract/scopus_id/105004237162","This study examined how corporate sustainability practices influence counterproductive work behaviors (CWB) in the Chinese construction sector. Corporate sustainability was analyzed through environmental, social, and economic dimensions to understand its multifaceted impact on employee behaviors. A total of 417 responses were collected and analyzed to test the proposed hypotheses. Exploratory factor analysis was conducted to evaluate variable factorability, followed by confirmatory factor analysis to validate the measurement model’s reliability and fit. Structural equation modeling was employed to assess the relationships between corporate sustainability and CWB. The findings reveal that comprehensive sustainability efforts can significantly reduce CWB by fostering ethical workplace climates and aligning organizational values with employee expectations. However, in high-pressure contexts like construction, sustainability initiatives may paradoxically increase CWB if perceived as burdensome or poorly managed. Employee responses to sustainability practices were found to vary depending on contextual and relational factors, either enhancing positive behaviors or exacerbating negative ones. These results highlight the importance of integrating ethical leadership, corporate values, and supportive work environments to achieve effective sustainability outcomes. Organizations are encouraged to design sustainability practices that balance employee well-being with organizational objectives, fostering a collaborative and ethically grounded workforce capable of driving long-term success.","Artificial Intelligence, Computational Theory and Mathematics, Education, Business, Management and Accounting (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"85219733673","2-s2.0-85219733673","The effect of convenience and self-efficacy on the satisfaction of learning management system usage","Zulherman, Mansor A.B.A., Kulgemeyer C.","57222334925, 59295747300, 55642218900","60108627, 60002763, 60008293","Zulherman ","International Journal of Evaluation and Research in Education","26205440","14","910-917","2025-04-01","10.11591/ijere.v14i2.32065","0","Journal","ar","Article","21100934092","1","https://api.elsevier.com/content/abstract/scopus_id/85219733673","Universities widely use the learning management system (LMS) technology due to its flexibility and ease of use for lecturers when managing online learning with the LMS. The primary determinant of success is the admittance of students utilizing this technology based on the LMS. However, institutions have challenges when utilizing LMS systems. The study aims to evaluate the factors that impact student satisfaction (SS) when using the LMS. The study methodology employs the Delone McLean model technique, incorporating the elements of convenience (Co) and self-efficacy (SE) into the survey. Data was gathered from a sample of 178 undergraduate students. The data analysis conducted using structural equation modeling (SEM) partial least squares (PLS) entailed the testing of six hypotheses. The results found that only three hypotheses were supported: information quality (IQ) and system quality (SQ) had a positive impact on SS. Student satisfaction also harmed the use of LMS (LU). This research contributes to the knowledge that internal and external factors of the LMS system also play an important role in the satisfaction of LMS usage.","Education","Universitas Muhammadiyah Prof. Dr. HAMKA","South Jakarta","Indonesia"
"85219732567","2-s2.0-85219732567","Unveiling the role of organizational commitment on job satisfaction and job performance in Islamic education","Yaakob M.F.M., Habibi A., Halili S.H., Abdullah H., Yaqin L.N., Alqahtani T.M., Fauzee M.S.O.","59651189300, 57192920423, 56074830600, 57212302917, 57202854593, 57836045500, 26436061300","60002763, 60108353; 60103919, 60029157, 60103919, 60072089, 60106293, 60104915","Yaakob M.F.M.","International Journal of Evaluation and Research in Education","26205440","14","975-983","2025-04-01","10.11591/ijere.v14i2.31071","0","Journal","ar","Article","21100934092","1","https://api.elsevier.com/content/abstract/scopus_id/85219732567","This study evaluates the influences of organizational commitment components on job satisfaction and job performance among Islamic boarding school (IBS) teachers. It also aimed to decide the mediating effect of job satisfaction on the relationship between organizational commitment and job performance. This comparative study compares the path coefficient between exogenous and endogenous constructs based on respondents’ countries, Malaysia and Indonesia. Through a simple random sampling, the data were gathered from 247 respondents. The analysis was conducted through partial least square structural equation modeling (PLS-SEM) approaches (measurement model, structural model, and multi-group analysis). The measurement model informed that the obtained data was valid and reliable. The structural model examination reports that normative and continuance commitment strongly predict job satisfaction. Similarly, continuance commitment and job satisfaction are significant predictors of job performance. As a mediator, job satisfaction successfully mediates the relationships between continuance commitment and job performance and between normative commitment and job performance. No significant differences emerge from the multi-group analysis results between IBS teachers from Kedah (Malaysia) and Jambi (Indonesia), regarding all direct paths between the constructs. This article provides knowledge contributions from Indonesia and Malaysia, in the context of Islamic education.","Education","Universiti Utara Malaysia","Sintok","Malaysia"
"85219707939","2-s2.0-85219707939","Factors influencing teacher performance in Shanghai high schools in COVID-19 pandemic","Jiang Y., Yusof M.R., Kasa M.D.","59855860500, 57203507856, 57192806297","60002763, 60002763, 60002763","Jiang Y.","International Journal of Evaluation and Research in Education","26205440","14","898-909","2025-04-01","10.11591/ijere.v14i2.31992","0","Journal","ar","Article","21100934092","0","https://api.elsevier.com/content/abstract/scopus_id/85219707939","The performance of teachers in schools has become a questionable phenomenon during COVID-19 due to changing landscape of teaching. Since the performance of teachers is linked to performance of students, it is imperative to investigate the influencing factors for teachers’ performance. This study is conducted to examine the relationships between instructional leadership (IL), teaching autonomy (TA), school resources (SR), teacher self-efficacy (TSE), teacher performance (TP) and teaching workload (TW). A sample of 321 responses was collected using a Likert scale questionnaire. Partial least square–structural equation modeling (PLS-SEM) was used to analyze the data using Smart PLS 3. The findings of the study confirmed that TA, IL, and SR are significant antecedents of TSE. The study reports that TSE is a significant predictor of TP. The study reports that TSE is a significant mediator and TW is a significant moderator. The study suggests that TP can be improved with TSE which is improved by IL, TA, and SR. The school education administration in China is required to develop policies in line with this research to contribute to knowledge. The study recommends that the policymakers and practitioners should focus on school’s resources, IL and TA which significantly will improve the performance of teachers in China.","Education","Universiti Utara Malaysia","Sintok","Malaysia"
"85218907597","2-s2.0-85218907597","Sustainable education in action: Principal leadership, teacher wellbeing, and altruism in the sports context","Qi W., Zhang Y., Arshad M.Z.","59654965700, 59655763300, 57914369600","60073535, 131661233; 60000906, 60002763","Qi W.","Acta Psychologica","18736297","254","N/A","2025-04-01","10.1016/j.actpsy.2025.104846","0","Journal","ar","Article","29424","1","https://api.elsevier.com/content/abstract/scopus_id/85218907597","This study investigates the effect of principal leadership on teacher commitment and subjective well-being in the sport education context of China with subjective well-being as a mediator and teacher altruism as a moderator. SMART-PLS is used for data analysis and the result shows that principal leadership plays a positive role in teacher commitment and wellbeing. In addition, the mediating roles of teacher's subjective well-being as well as the moderating role of teacher altruism are confirmed. The study stresses the role of the principal leadership which is supportive and recommends creating a school culture that considers the wellbeing of teachers and recognizes values such as altruism as a way of improving teachers' outcomes. This research adds to the knowledge base regarding educational leadership, emphasizing the complex nature of the interplay between leadership practices and teacher behaviors.","Experimental and Cognitive Psychology, Developmental and Educational Psychology, Arts and Humanities (miscellaneous)","Zunyi Medical University","Zunyi","China"
"85217167792","2-s2.0-85217167792","Smart Contract as a Novel Method of Contracting: Many Unanswered Legal Questions","Al Mashhour O.F., Abd Aziz A.S., Noor N.A.M.","58303841200, 57204960934, 56896866400","60275645; 60002763, 60002763, 60002763","Al Mashhour O.F.","Hasanuddin Law Review","24429899","11","1-27","2025-04-01","10.20956/halrev.v11i1.5061","0","Journal","ar","Article","21101047935","1","https://api.elsevier.com/content/abstract/scopus_id/85217167792","Smart contracts have shed light on a new era of contract law, which necessitates a proper legal response to address their unique characteristics, including automation, self-enforcement, coded, immutability, and irreversibility. While these features offer significant legal and practical benefits, they raised critical legal questions. The study aims to identify the legal challenges resulting from the implementation of smart contracts through an in-depth examination of various key aspects. To achieve the intended objective, the study adopted qualitative research utilising the library method and analysing data descriptively and analytically. The study revealed that applying the current conventional contract laws is inadequate and would create a bundle of unprecedented legal questions related to all the life cycle of the contracts, such as legal existence, formation and enforcement, jurisdictional issue, mechanism, unlawful activities, as well as the third parties. The study recommended establishing a specialised framework to address various issues, including the establishment of a regulatory and supervisory body, legislative clarification on various aspects of smart contracts’ such as exchange of will, place, and time, coding language and coding errors, essential functions, jurisdiction and enforcement, ADR, external partners such as Oracle and coding experts, in addition to other matters pertaining to validity and admissibility. Future studies may focus on using these questions as a way to measure the viability of their law to address the emergence of smart contracts.","Environmental Science (miscellaneous), Social Sciences (miscellaneous), Sociology and Political Science, Political Science and International Relations, Law","Tishk International University | Universiti Utara Malaysia","Erbil | Sintok","Iraq | Malaysia"
"85210433044","2-s2.0-85210433044","Organizational culture and its impact on effectiveness in Algerian higher education institutions","Mokadem M.E.A., Arshad D., Saoula O.","57212678167, 56786425800, 57195419233","60002763, 60002763, 60002763","Mokadem M.E.A.","Multidisciplinary Reviews","25953982","8","N/A","2025-04-01","10.31893/multirev.2025129","0","Journal","ar","Article","21101163455","1","https://api.elsevier.com/content/abstract/scopus_id/85210433044","In recent years, the pursuit of organizational effectiveness has emerged as a critical priority for higher education institutions (HEIs) worldwide. These institutions are continuously adapting to a rapidly evolving global landscape, where competition for resources, students, and academic prestige is intense. This study delves into the role of organizational culture in shaping the effectiveness of Algerian HEIs, an area that has received limited attention in the literature. Specifically, the research examines how different types of organizational cultures—clan, adhocracy, market, and hierarchy—are linked to institutional effectiveness. The study employs a cross-sectional research design, with data collected through structured questionnaires distributed to college deans and their representatives across multiple HEIs in Algeria. Out of 349 responses, 334 were deemed valid, resulting in a strong response rate of 67.6%. Data analysis was conducted using a combination of descriptive statistics through SPSS and structural equation modeling via Smart PLS 4.0, allowing for a comprehensive examination of the relationships between organizational culture and effectiveness. The findings affirm the study's theoretical framework, demonstrating that organizational culture is a significant determinant of institutional effectiveness in HEIs. Notably, hierarchy and market cultures were identified as having a significant positive impact on effectiveness, suggesting that structured environments with clear goals and a focus on performance contribute to superior outcomes in higher education settings. On the other hand, clan and adhocracy cultures did not show significant associations with institutional effectiveness, highlighting the complexity of cultural influence within educational institutions. This research is among the few, and possibly the first, to examine the relationship between organizational culture and the effectiveness of HEIs in Algeria. The study offers valuable insights for policymakers and educational leaders seeking to enhance HEIs by focusing on cultural dimensions that improve organizational effectiveness.","Multidisciplinary","Universiti Utara Malaysia","Sintok","Malaysia"
